"country","indicator","debt_2022"
"Tajikistan","GG, commercial banks (TDS, current US$)","33978"
"Tajikistan","GG, multilateral (AMT, current US$)","83975829.8"
"Tajikistan","GG, multilateral (INT, current US$)","15337084"
"Tajikistan","GG, multilateral (TDS, current US$)","99312913.8"
"Tajikistan","GG, official creditors (AMT, current US$)","181386043.9"
"Tajikistan","GG, official creditors (INT, current US$)","39888334.5"
"Tajikistan","GG, official creditors (TDS, current US$)","221274378.4"
"Tajikistan","GG, private creditors (INT, current US$)","35657978"
"Tajikistan","GG, private creditors (TDS, current US$)","35657978"
"Tajikistan","IMF repurchases (AMT, current US$)","1826457"
"Tajikistan","IMF repurchases and charges (TDS, current US$)","1826457"
"Tajikistan","Interest payments on external debt, general government sector (PPG) (INT, current US$)","75546312.5"
"Tajikistan","Interest payments on external debt, long-term (INT, current US$)","104577312.5"
"Tajikistan","Interest payments on external debt, other public sector (PPG) (INT, current US$)","269000"
"Tajikistan","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","28762000"
"Tajikistan","Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)","75815312.5"
"Tajikistan","Interest payments on external debt, public sector (PPG) (INT, current US$)","75815312.5"
"Tajikistan","Multilateral debt service (TDS, current US$)","99732549.6"
"Tajikistan","OPS, multilateral (AMT, current US$)","150635.8"
"Tajikistan","OPS, multilateral (INT, current US$)","269000"
"Tajikistan","OPS, multilateral (TDS, current US$)","419635.8"
"Tajikistan","OPS, official creditors (AMT, current US$)","150635.8"
"Tajikistan","OPS, official creditors (INT, current US$)","269000"
"Tajikistan","OPS, official creditors (TDS, current US$)","419635.8"
"Tajikistan","PNG, commercial banks and other creditors (AMT, current US$)","286237058.7"
"Tajikistan","PNG, commercial banks and other creditors (INT, current US$)","28762000"
"Tajikistan","PNG, commercial banks and other creditors (TDS, current US$)","314999058.7"
"Tajikistan","PPG, bilateral (AMT, current US$)","97410214.1"
"Tajikistan","PPG, bilateral (DIS, current US$)","17685888.5"
"Tajikistan","PPG, bilateral (INT, current US$)","24551250.5"
"Tajikistan","PPG, bilateral (TDS, current US$)","121961464.6"
"Tajikistan","PPG, bilateral concessional (AMT, current US$)","3393174.3"
"Tajikistan","PPG, bilateral concessional (INT, current US$)","1955187.9"
"Tajikistan","PPG, bilateral concessional (TDS, current US$)","5348362.2"
"Tajikistan","PPG, bonds (INT, current US$)","35624000"
"Tajikistan","PPG, bonds (TDS, current US$)","35624000"
"Tajikistan","PPG, commercial banks (INT, current US$)","33978"
"Tajikistan","PPG, commercial banks (TDS, current US$)","33978"
"Tajikistan","PPG, multilateral (AMT, current US$)","84126465.6"
"Tajikistan","PPG, multilateral (DIS, current US$)","185934804.9"
"Tajikistan","PPG, multilateral (INT, current US$)","15606084"
"Tajikistan","PPG, official creditors (AMT, current US$)","181536679.7"
"Tajikistan","PPG, official creditors (DIS, current US$)","203620693.4"
"Tajikistan","PPG, official creditors (INT, current US$)","40157334.5"
"Tajikistan","PPG, private creditors (INT, current US$)","35657978"
"Tajikistan","PPG, private creditors (TDS, current US$)","35657978"
"Tajikistan","Principal repayments on external debt, general government sector (PPG) (AMT, current US$)","181386043.9"
"Tajikistan","Principal repayments on external debt, long-term (AMT, current US$)","467773738.4"
"Tajikistan","Principal repayments on external debt, other public sector (PPG) (AMT, current US$)","150635.8"
"Tajikistan","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","286237058.7"
"Tajikistan","Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)","181536679.7"
"Tajikistan","PS, bilateral (AMT, current US$)","97410214.1"
"Tajikistan","PS, bilateral (INT, current US$)","24551250.5"
"Tajikistan","PS, bilateral (TDS, current US$)","121961464.6"
"Tajikistan","PS, bonds (INT, current US$)","35624000"
"Tajikistan","PS, bonds (TDS, current US$)","35624000"
"Tajikistan","PS, commercial banks (INT, current US$)","33978"
"Tajikistan","PS, commercial banks (TDS, current US$)","33978"
"Tajikistan","PS, multilateral (AMT, current US$)","84126465.6"
"Tajikistan","PS, multilateral (INT, current US$)","15606084"
"Tajikistan","PS, multilateral (TDS, current US$)","99732549.6"
"Tajikistan","PS, multilateral concessional (AMT, current US$)","39951220.6"
"Tajikistan","PS, multilateral concessional (INT, current US$)","7436653.4"
"Tajikistan","PS, official creditors (AMT, current US$)","181536679.7"
"Tajikistan","PS, official creditors (INT, current US$)","40157334.5"
"Tajikistan","PS, official creditors (TDS, current US$)","221694014.2"
"Tajikistan","PS, private creditors (INT, current US$)","35657978"
"Tajikistan","PS, private creditors (TDS, current US$)","35657978"
"Tanzania","Debt service on external debt, general government sector (PPG) (TDS, current US$)","1655902350"
"Tanzania","Debt service on external debt, long-term (TDS, current US$)","2210771802"
"Tanzania","Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)","554869451.5"
"Tanzania","Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)","1655902350"
"Tanzania","Debt service on external debt, public sector (PPG) (TDS, current US$)","1655902350"
"Tanzania","Debt service on external debt, total (TDS, current US$)","2210771802"
"Tanzania","Disbursements on external debt, long-term (DIS, current US$)","2181944894"
"Tanzania","Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)","2181944894"
"Tanzania","GG, bilateral (AMT, current US$)","430004630.6"
"Tanzania","GG, bilateral (INT, current US$)","52211483.1"
"Tanzania","GG, bilateral (TDS, current US$)","482216113.7"
"Tanzania","GG, commercial banks (AMT, current US$)","610906547.7"
"Tanzania","GG, commercial banks (INT, current US$)","146350288.6"
"Tanzania","GG, commercial banks (TDS, current US$)","757256836.3"
"Tanzania","GG, multilateral (AMT, current US$)","305226846.1"
"Tanzania","GG, multilateral (INT, current US$)","111156761.1"
"Tanzania","GG, multilateral (TDS, current US$)","416383607.2"
"Tanzania","GG, official creditors (AMT, current US$)","735231476.7"
"Tanzania","GG, official creditors (INT, current US$)","163368244.2"
"Tanzania","GG, official creditors (TDS, current US$)","898599720.9"
"Tanzania","GG, other private creditors (AMT, current US$)","45793.1"
"Tanzania","GG, other private creditors (TDS, current US$)","45793.1"
"Tanzania","GG, private creditors (AMT, current US$)","610952340.8"
"Tanzania","GG, private creditors (INT, current US$)","146350288.6"
"Tanzania","GG, private creditors (TDS, current US$)","757302629.4"
"Tanzania","Interest payments on external debt, general government sector (PPG) (INT, current US$)","309718532.8"
"Tanzania","Interest payments on external debt, long-term (INT, current US$)","513437532.8"
"Tanzania","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","203719000"
"Tanzania","Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)","309718532.8"
"Tanzania","Interest payments on external debt, public sector (PPG) (INT, current US$)","309718532.8"
"Tanzania","Multilateral debt service (TDS, current US$)","416383607.2"
"Tanzania","PNG, commercial banks and other creditors (AMT, current US$)","351150451.5"
"Tanzania","PNG, commercial banks and other creditors (INT, current US$)","203719000"
"Tanzania","PNG, commercial banks and other creditors (TDS, current US$)","554869451.5"
"Tanzania","PPG, bilateral (AMT, current US$)","430004630.6"
"Tanzania","PPG, bilateral (DIS, current US$)","556231222.8"
"Tanzania","PPG, bilateral (INT, current US$)","52211483.1"
"Tanzania","PPG, bilateral (TDS, current US$)","482216113.7"
"Tanzania","PPG, bilateral concessional (AMT, current US$)","95962955.3"
"Tanzania","PPG, bilateral concessional (INT, current US$)","6860459.6"
"Tanzania","PPG, bilateral concessional (TDS, current US$)","102823414.9"
"Tanzania","PPG, commercial banks (AMT, current US$)","610906547.7"
"Tanzania","PPG, commercial banks (DIS, current US$)","560615904.6"
"Tanzania","PPG, commercial banks (INT, current US$)","146350288.6"
"Tanzania","PPG, commercial banks (TDS, current US$)","757256836.3"
"Tanzania","PPG, multilateral (AMT, current US$)","305226846.1"
"Tanzania","PPG, multilateral (DIS, current US$)","1065097767"
"Tanzania","PPG, multilateral (INT, current US$)","111156761.1"
"Tanzania","PPG, official creditors (AMT, current US$)","735231476.7"
"Tanzania","PPG, official creditors (DIS, current US$)","1621328990"
"Tanzania","PPG, official creditors (INT, current US$)","163368244.2"
"Tanzania","PPG, other private creditors (AMT, current US$)","45793.1"
"Tanzania","PPG, private creditors (AMT, current US$)","610952340.8"
"Tanzania","PPG, private creditors (DIS, current US$)","560615904.6"
"Tanzania","PPG, private creditors (INT, current US$)","146350288.6"
"Tanzania","PPG, private creditors (TDS, current US$)","757302629.4"
"Tanzania","Principal repayments on external debt, general government sector (PPG) (AMT, current US$)","1346183818"
"Tanzania","Principal repayments on external debt, long-term (AMT, current US$)","1697334269"
"Tanzania","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","351150451.5"
"Tanzania","Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)","1346183818"
"Tanzania","PS, bilateral (AMT, current US$)","430004630.6"
"Tanzania","PS, bilateral (INT, current US$)","52211483.1"
"Tanzania","PS, bilateral (TDS, current US$)","482216113.7"
"Tanzania","PS, commercial banks (AMT, current US$)","610906547.7"
"Tanzania","PS, commercial banks (INT, current US$)","146350288.6"
"Tanzania","PS, commercial banks (TDS, current US$)","757256836.3"
"Tanzania","PS, multilateral (AMT, current US$)","305226846.1"
"Tanzania","PS, multilateral (INT, current US$)","111156761.1"
"Tanzania","PS, multilateral (TDS, current US$)","416383607.2"
"Tanzania","PS, multilateral concessional (AMT, current US$)","233644196"
"Tanzania","PS, multilateral concessional (INT, current US$)","88049117"
"Tanzania","PS, official creditors (AMT, current US$)","735231476.7"
"Tanzania","PS, official creditors (INT, current US$)","163368244.2"
"Tanzania","PS, official creditors (TDS, current US$)","898599720.9"
"Tanzania","PS, other private creditors (AMT, current US$)","45793.1"
"Tanzania","PS, other private creditors (TDS, current US$)","45793.1"
"Tanzania","PS, private creditors (AMT, current US$)","610952340.8"
"Tanzania","PS, private creditors (INT, current US$)","146350288.6"
"Tanzania","PS, private creditors (TDS, current US$)","757302629.4"
